1699002948-19,https://namu.wiki/w/%EB%A6%AC%EC%A0%A4(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/%EC%88%98%EC%98%81%EB%B3%B5,"한 여름의 구제자
리젤(リーゼル)
(CV. 쿠와하라 유우키)
","수영복으로 걷는 것도 이제 익숙해졌어요. 이것도 햇볕 때문일까요?
법의는 더워서 갈아입어 봤어요!
여름 여행에 치유사는 필요하지 않으세요?","이번 여름으로 사랑에 한 걸음 가까워진 걸까요?
아직은 잘 모르겠어요.
하지만…….
지금 이 시간은 정말로 즐거워요!","한 여름의 구제자
리젤(リーゼル)
(CV. 쿠와하라 유우키)
종족: 인간   성별: 여성   공격타입: 보조   클래스: 힐러   속성: 광속성   레어도★4"," 아스텔 세라피아
성스러운 마법으로 파티 전체에 배리어 효과 부여 / 참전자 전원의 HP를 회복 [광   속성: 캐릭터에게 효과 상승] / 참전자 전원에게 공격력 상승 효과","출신 캐릭터 스토리
흔들림의 도시
모험가들로부터 ""미궁의 천사""라 불리는 신관 소녀는 자신의 치료하는 힘으로 일행의 바캉스를 안전하게 지키기 위해 동행해 수영복을 입는다.
STORY 1. 물가의 천사- 햇볕이 강한 인공섬에 간 일행과 동행한 리젤은 엄청난 더위에 녹초가 된다. 치료 능력으로 자기 회복을 꾀하지만 잘 되지 않았고, 수영복으로 갈아입었다. 그러자 그 모습을 본 불량배들에게 억지로 헌팅 당하게 된다. 곧바로 때려눕히고 치료하자, 그들은 리젤의 신자가 되었다.
STORY 2. 베푸는 손- 구호소를 만들고, 불량배들의 협력 아래 사람들을 돕는 리젤. 아르크 일행이 모습을 보러 오자, 인공섬을 운영하던 검은 옷이 나타나 ""병원 영업에 방해된다""며 퇴거하라며 압박한다. 리젤은 교환 조건으로서 불량배들을 고용하라고 제의하고, 검은 옷은 검토하기로 한다. 그리고 리젤은 불량배들을 위해 치료 교본을 만들기 시작한다.
STORY 3. 잔물결 치는 요람- 구호소에서 쉬지 않고 일하는 리젤을 스텔라가 놀자고 권유한다. 아르크와 스텔라를 따라 소문난 얼음과자 가게에서 아이스크림을 나눠 먹고, 해변에서 물놀이를 하는 리젤. 문득 스승이 했던 ""사랑을 하라""는 말을 떠올리고, 아르크 일행에게 사랑에 대해 물어본다. 결국 라이트에게 물어보자 몹시 곤란해 하며 그런 모습을 시로는 어른스러운 분위기를 풍기며 바라본다.",
1699002944-18,https://namu.wiki/w/%EB%A6%AC%EC%B9%B4%EB%A5%B4%EB%8F%84(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"무도 명문가
리카르도(リカルド)
(CV. 이시야 하루키)
","나는 리카르도. 특기는 싸움이야.
상대가 누구든
필요하다면 날려버려 줄게!","하하, 한심한 모습도
보여줬지만. 뭐, 너라면 괜찮으려나?
지는 것도 더는 무섭지 않아
해보자고! 어서!","무도 명문가
리카르도(リカルド)
(CV. 이시야 하루키)
종족: 인간   성별: 남성   공격타입: 격투   클래스: 어태커   속성: 풍속성   레어도★4"," 스트라이크 댄스
전방에 눈으로 쫓을 수 없는 속도로 발차기를 반복해, 그 주위의 적에게 풍   속성: 대미지 / 파워 플립 대미지 상승 효과","출신 캐릭터 스토리
대양의 끝
고명한 격투가인 아버지를 둔 젊은 격투가. 연전 연승이 이어지는 인기인이지만, 아버지에게 따르기만 하는 자신에게 언제부터인가 의문을 품게 되었다.
STORY 1. 싸우는 이유- 매일처럼 싸우는 시로와 리카르도. 전에 바다 세계의 투기장에서 싸웠던 두 사람이었지만 무엇을 위해 싸우는지에 대한 물음에 답하지 못한 리카르도에게 흥이 깨진 시로는 시합을 포기하고 투기장을 떠나버린다. 그 자리에 한참 서있던 리카르도였지만 아버지의 말을 듣고 뒤를 쫓는다.
STORY 2. 노는 것 처럼- 시로를 쫓아온 리카르도는 다시 싸우기 위해 아르크와 라이트를 인질로 잡는다. 그러자 리카르도의 마음을 알아챈 아르크 일행의 도움으로 어떤 것에도 얽매이지 않는 싸움을 시작하는 시로와 리카르도. 싸운 후 ""즐거웠다""고 말하며 더욱 강해지기를 바라는 리카르도에게 시로는 별을 보는 마을로 초대한다.
STORY 3. 끝없는 승부- 시로와 매일 계속 싸우는 리카르도는 투기장에서 아버지에게 대결을 청한다. 즐기는 싸움을 하기 위해 리카르도는 혼신의 일격으로 아버지를 쓰러뜨리고 그 자리를 떠난다. 투기장에서 떠나고 즐거운듯한 리카르도를 등 뒤에서 배웅하는 아버지. 별을 보는 마을에 돌아온 리카르도는 시로에게 시비를 걸며 다시금 시로와 싸움을 시작한다.",
1699002941-17,https://namu.wiki/w/%EB%A6%AC%EC%BD%94(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"성수의 샘의 세련된 소녀
리코(リコ)
(CV. 코이와이 코토리)
","리코라고 해요. 좀 못 미더워 보일지도 모르지만……
네? 조금이 아니라고요?
아, 아무튼 잘 부탁드려요.","이제 일족의 대표를 맡게 됐으니까.
언제까지나 믿음직스럽지 못한 채 있을 순 없어요.
어…… 별로 변하지 않았어요?
그, 그럴 리가…… 잘 보세요!","성수의 샘의 세련된 소녀
리코(リコ)
(CV. 코이와이 코토리)
종족: 인간   성별: 여성   공격타입: 검사   클래스: 힐러   속성: 수속성   레어도★3"," 홀리 파운틴
성수의 가호로 참전자 전원의 HP를 회복 [검사 타입에게 효과 상승] + 약화 효과를 1개 회복","출신 캐릭터 스토리
흔들림의 도시
팔페브라 근방에 있는 성수의 샘 관리인의 딸. 아버지를 이어 일족의 대표가 되기 위해 매일 정진하는 중. 용기 있고 세련된 모습을 선호한다.
STORY 1. 수원의 신령님- 팔페브라를 지탱하는 수원의 관리자의 딸인 리코는, 그 수원에 공생하는 마물 '신령님'의 기분을 풀어달라며 아르크 일행에게 도움을 구한다. 흔들리는 미궁에 있는 파란 구슬을 손에 넣지만, 그것만으로 신령님의 기분을 풀어줄 수는 없었다. 하지만 아르크와 리코는 미궁에서 있었던 사건을 돌이켜보며 신령님을 씻기자는 생각이 떠오른다. 그 결과 신령님의 기분을 좋게 만들 수 있었다
STORY 2. 취임 무도회- 전에 있던 사건으로 견습을 졸업한 리코, 팔페브라의 거상들이 모이는 파티에서 많은 축하를 받는다. 떠들썩한 곳에서 벗어나 한숨 돌리고 있자, 한 내빈이 함께 춤추길 청한다. 순간 아르크를 파트너로 골랐다며 둘러대고 그대로 아르크와 춤을 춰야하는 분위기로 흘러가 버린다. 불안해하는 아르크를 리코가 리드하고. 춤추는 걸 보고 있던 리코의 아버지는 아르크에게 감사를 전하고, 더 나아가 성실한 아르크라면 결혼을 인정한다며 앞서가는 리코의 아버지였다",
1699002938-16,https://namu.wiki/w/%EB%A6%B4%EB%A6%AC%EC%95%88(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"행복을 가져다주는 재봉사
릴리안(リリアン)
(CV. 니시다 노조미)
","이 한 벌로 당신을 행복하게!
제 가게에 와주셔서 감사합니다♪
어떤 옷을 원하시죠?","이거 봐, 새로운 디자인을 생각해 봤어!
이걸 신작으로 넣는다면……♪
후훗, 왠지 최근에는 자꾸만 좋은 아이디어가 떠오르는걸~!","행복을 가져다주는 재봉사
릴리안(リリアン)
(CV. 니시다 노조미)
종족: 인간   성별: 여성   공격타입: 보조   클래스: 서포터   속성: 화속성   레어도★3"," 해피 소잉
의복을 만들어서 파티 전체 공격력 상승 효과 / 화   속성: 캐릭터에게 스킬 게이지 증가 + 풍   속성: 내성 상승 효과","출신 캐릭터 스토리
흔들림의 도시
팔페브라에서 재봉사를 하는 여성. 그녀의 옷은 입으면 소원이 이루어진다고 평판이 좋아서, 젊은 여성들 사이에서 특히 인기가 높다.
STORY 1. 어떤 옷이든 맡겨줘!- 아르크 일행은 의뢰받은 물건을 전하다 인기있는 재봉사 릴리안과 만난다. 눈살 찌푸려지는 태도의 여성 손님 의뢰에 화가 난 아르크 일행은 릴리안을 돕겠다고 나선다. 의뢰를 무사히 끝내고 여성 손님과도 화해한 릴리안. 라이트의 모습과 입고있는 옷을 보고 아르크 일행에 대해 알고 싶어하는 릴리안을 아르크 일행은 별을 보는 마을로 초대한다.
STORY 2. 행복을 전하고 싶어!- 다시 재봉사에게 물건을 전하러 간 아르크 일행과 어느 노신사가 릴리안을 찾아온다. 노신사는 금혼식 의상을 의뢰하고 싶다고 말했고, 노신사의 추억의 옷을 모티프로 옷을 제작해 의뢰는 대성공. 쉴 틈도 없이 아르크 일행의 옷 작업에 착수하는 릴리안은 모두를 행복하게 만들겠다며 분발한다.",
1699002935-15,https://namu.wiki/w/%EB%A6%BC%EB%8B%88%EC%8A%A4,"용의 수호자
림니스(リムニス)
(CV. 모리타 마사카즈)
","나는 림니스. 수호자야.
여성의 하트도, 너한테 해를 끼치는 적도
이 창으로 꿰뚫어 주겠어!","속으로 사과하는 건 이제 그만뒀어.
웃기는 운명을 계획한 녀석이 있다면
에니스, 함께 때려주러 가자고……!","용의 수호자
림니스(リムニス)
(CV. 모리타 마사카즈)
종족: 인간   성별: 남성   공격타입: 검사   클래스: 어태커   속성: 수속성   레어도★5"," 드래그 타이드
큰 창을 자신의 주위에 휘두르고, 그 후 전방에 연속 찌르기를 날려 명중한 적에게 수   속성: 대미지 / 아군에게 관통 효과 / 자신에게 직접 공격 대미지 상승 효과","출신 캐릭터 스토리
흔들림의 도시
인간과 용의 가교가 될 ""용의 수호자"" 창술사. 여성만 보면 바로 작업을 걸기 시작하는 경박한 남자지만, 실은 여동생을 소중히 여기는 중증 시스터 콤플렉스.
STORY 1. 용의 수호자- 길드의 의뢰로 수룡의 호수를 방문한 일행은, 여기 사는 용을 전부 죽였다고 하는 림니스와 만난다. 림니스는 과거 여동생 에니스가 거대한 용으로 변신했단 사실을 밝히고, 빛에 싸여 사라진 여동생이 다른 세계에 있을 가능성에 기대며 일행과 함께 여행에 나서기로 결심한다.
STORY 2. 용이 사는 산- 딸의 병세에 효과 있는 약초를 독점하기 위해 어느 부자 약초사가 산을 봉쇄하자 용이 대량으로 출현하고 날뛴다. 어렵사리 산에 들어간 일행은 림니스가 용을 제압하고 흩어지게 만든 후 약초를 캐 부자 약초사에게 건넨다. 또한 림니스는 산을 개방해 사람이 드나들면 용도 모습을 감출 거라며 약초사에게 제안하고, 딸도 아버지에게 ""나를 위해 도망치지 마""라며 애원한다.
STORY 3. 수호자의 임무- 림니스는 사람과 의사소통이 가능한 용이 볼거리라는 서커스를 정찰하러 왔지만, 나타난 3마리의 용[1] 은 에니스와 전혀 다른 것이었다. 그런데 갑자기 용들이 미쳐 날뛰고, 그때와 같다며 깨달은 림니스가 분노를 드러낸 직후, 용들은 원래대로 차분해진다. 자신이 지닌 수호자의 힘을 깨닫게 된 림니스는 아마도 여동생은 스스로 원해서 용이 됐다는 걸 깨닫는다.",
1699002932-14,https://namu.wiki/w/%EB%A6%BF%ED%83%80,"장난꾸러기 척후 소녀
릿타(リッタ)
(CV. 야마오카 유리)
","나는 릿타!
정찰이라면 내게 맡겨!
앞으로 잘 부탁해!","정찰을 할 때는 혼자야.
그래서 무서울 때도 있지만 힘낼 거야!
그게…… 친구를 위한 거니까!","장난꾸러기 척후 소녀
릿타(リッタ)
(CV. 야마오카 유리)
종족: 인간   성별: 여성   공격타입: 사격   클래스: 서포터   속성: 수속성   레어도★3"," 릿타 스페셜 폭탄 어택
다이너마이트를 전방에 던져, 명중한 적에게 수   속성: 대미지 / 리더가 수속성인 경우, 파워 플립 대미지 상승 효과 + 리더에게 브레이크 다운 중인 적에게 주는 대미지 상승 효과","출신 캐릭터 스토리
흔들림의 도시
흔들리는 미궁에 고용되어 정찰을 하는 소녀. 사람을 놀래키는 것을 매우 좋아해 장난칠 때가 많지만 정찰 스킬은 일류.
STORY 1. 장난꾸러기 척후 소녀- 흔들리는 미궁을 공략하는 아르크 일행은 릿타가 말을 건 덕분에 함정을 간파해낸다. 그대로 정찰을 맡은 그녀와 미궁에 잠입하게 된다. 보물 상자가 있는 곳까지 안내받고, 상자를 열어 보자 그것은 깜짝 상자. 릿타는 사람을 놀라게 하는 게 취미라고 한다. 아르크 일행의 리액션이 마음에 들었다며 릿타는 크게 기뻐한다.
STORY 2. 해변의 보물- 아르크 일행과 함께 해안에 온 릿타. 깨닫고 보니 릿타의 모습이 없었고, 대신 도움을 구하는 목소리가 들려서 가보니까 마물이 습격해 왔다. 하지만 그건 인형옷을 입은 릿타의 장난이었고, 아르크는 멍한 표정을 짓는다. 그 후, 스텔라가 흉내 내서 장난에 도전했고 릿타는 크게 웃고 장난 강좌를 시작한다.",
1699002928-13,https://namu.wiki/w/%EB%A7%88%EB%A5%B4%EA%B7%B8%EB%A6%AC%ED%8A%B8(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"아름다운 총잡이
마르그리트(マルグリット)
(CV. 아카사키 치나츠)
","이 몸, 이 마음, 이 아름다움을 걸고 함께 걸어갈 것을 맹세한다!
가자! 아름다운 자들이여!","운명과 너희에게 감사해.
이 힘, 이 아름다움, 이 축복은 내 빚이야.
언젠가 반드시 갚도록 하겠어……!","아름다운 총잡이
마르그리트(マルグリット)
(CV. 아카사키 치나츠)
종족: 인간   성별: 여성   공격타입: 사격   클래스: 어태커   속성: 광속성   레어도★3"," 로즈 루주
힘을 실은 탄환을 전방으로 쏴 명중한 적에게 광   속성: 대미지 / 피버 게이지 증가","출신 캐릭터 스토리
대양의 끝
""아름답다!""가 말버릇인 미인 소총수. 아름다운 것만을 긍정하는 그녀지만, 아름답다고 여겨지는 것은 무수히 많아 무궁무진하다. 세상은 아름답다!
STORY 1. 아름답게! 마르그리트 등장- 아르크와 스텔라는 양아치와 얽힌다. 사이를 비집고 들어가듯 나타난 것은 아름다운 것을 사랑하는 총잡이 마르그리트였다. 표류하던 그녀를 스텔라는 동료로 들어오라고 한다
STORY 2. 진흙탕 속에서 아름답게!- 반지를 떨어뜨린 소녀를 위해 마르그리트는 진흙물로 뛰어든다. 겉모습의 더러움보다 그 마음가짐이야말로 아름다운 것이라 말하며, 일행은 목욕탕에 간다","마르그리트 라는 이름은 프랑스어식 발음으로 영어로 하면 우리가 익히 아는 마거레트, 마가렛이 된다."
1699002925-12,https://namu.wiki/w/%EB%A7%88%EB%A5%B4%EA%B7%B8%EB%A6%AC%ED%8A%B8(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/%EC%88%98%EC%98%81%EB%B3%B5,"고요한 장미
마르그리트(マルグリット)
(CV. 아카사키 치나츠)
","태양과 바다가 나를 부른다.
자, 가자! 아름다운 자들이여!
더욱 아름답게 살기 위해……!","붉게 물드는 바다도, 별이 흩어진 하늘도, 우리는 이미 알고 있지.
그러니까 가자, 아름다운 자들이여.
이 축복을, 언젠가 세계에 되갚기 위해……","고요한 장미
마르그리트(マルグリット)
(CV. 아카사키 치나츠)
종족: 인간   성별: 여성   공격타입: 사격   클래스: 어태커   속성: 암속성   레어도★4"," 트와일라잇 루주
전방을 향해 화려하게 관통하는 총알을 쏘고, 명중한 적에게 암   속성: 대미지","출신 캐릭터 스토리
대양의 끝
아름답다!가 말버릇인 미인 소총수. 아름다운 것만을 긍정하는 그녀지만 이번에는 여름 옷차림으로 자신을 아름답게 수놓기로 마음먹었다. 나도 아름답다!
STORY 1. 욕심의 바다에 피는 장미- 인공섬을 방문한 마르그리트는 여름 옷차림으로 관광객들을 떠들썩하게 만들면서 아르크 일행 앞에 나타난다. 그런 그녀에게 봉봉의 스콧 일행이 작업을 걸어오지만, 마르그리트는 ""아름답지 않다""며 일축하고 재도전을 요구한다. 두 번째 권유는 마음에 든 마르그리트는 스콧 일행과 아르크 일행을 모두 함께 데리고 놀러 다닌다.
STORY 2. 꿈꾸는 바다에 깜빡이는 별- 스콧의 꿈을 이뤄주기 위해 마르그리트가 모은 자재를 사용해 바다의 집을 만든다. 요리사는 고용하지 않고, 아르크에게 배워서 자신들이 해 나갈 생각이라고 한다. 그것을 들은 스콧은 막판에 쫄아서 도망쳐버린다. 마르그리트는 존 일행과 함께 그 뒤를 쫓고, 격려해서 의욕을 되찾게 해준다.
STORY 3. 희망에 피는 아름다운 마음- 스콧의 바다의 집은 성황을 이루지만, 스콧의 아버지가 나타나 망쳐버린다. 마르그리트는 스콧과 함께 재건하지만, 스콧의 아버지가 다시 나타나 ""이렇게 작게 장사를 할 바에는 선단을 이어라""라며 다그친다. 스콧이 바다의 집을 계속하기 위해 반항하면 아버지가 부하에게 난동부리게 하기에, 마르그리트가 이것을 격파해 보인다.",
1699002922-11,https://namu.wiki/w/%EB%A7%88%EB%A5%B4%ED%8B%B0%EC%95%84,"마칭 스타
마르티아(マルチア)
(CV. 모로호시 스미레)
","유서 깊은 월룬타스 마법학교
취주악부 드럼 메이저!
그게 바로 저, 마르티아입니다!
모토는 ""즐겁게""야!","분명히 난 몇 번이고 헤매겠지만
그래도 따라와 주는 동료가 있으니까.
...나, 열심히 할게!","마칭 스타
마르티아(マルチア)
(CV. 모로호시 스미레)
종족: 인간   성별: 여성   공격타입: 특수   클래스: 서포터   속성: 풍속성   레어도★5","♪""여로에 음악을""
쾌활한 성원으로 파티를 고무시키고, 파티 캐릭터와 멀티 볼의 HP 회복 [   속성: '풍'에 대해 효과 상승] / 파티와 멀티 볼에게 파워 플립 대미지 상승 효과 / 리더가 풍속성일 때 콤보 부스트 효과","출신 캐릭터 스토리
흔들림의 도시
월룬타스 마법학교 취주악부 드럼 메이저. 누구나 차별 없이 대하며 때로는 장래에 대한 고민, 때로는 꿈을 위해 노력하는 평범하고 선량한 여자아이. 그렇기에, 그녀는 별처럼 빛난다.
STORY 1. -- 
STORY 2. -- 
STORY 3. --",
1699002919-10,https://namu.wiki/w/%EB%A7%88%EB%A6%AC%EB%82%98(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"별을 건너는 해적 선장
마리나(マリーナ)
(CV. 이토 시즈카)
","대해적 마리나 등장♡
내가 온 이상, 순풍에 돛을 달았다고 생각해도 된다고!","바다의 끝이든 우주의 끝이든 너희와 함께라면 어디든 가 주겠어!
잘 따라오라고!","별을 건너는 해적 선장
마리나(マリーナ)
(CV. 이토 시즈카)
종족: 인간   성별: 여성   공격타입: 검사   클래스: 밸런스   속성: 화속성   레어도★5"," 파이러트 러시
해적선을 소환하여 필드 위쪽의 적에게 화   속성: 대미지 / 해적 부하를 소환하여 부딪친 적에게 화   속성: 대미지","출신 캐릭터 스토리
신주쿠구
해적단 '붉은 칼날'을 이끄는 선장. 거칠고 난폭해서 매력이 없다는 말을 많이 듣지만, 자유를 사랑하는 그녀의 삶의 방식에 마음을 빼앗긴 자 또한 많다.
STORY 1. 해적들의 귀환- 아르크 일행을 쫓아 별을 보는 마을에 찾아온 마리나. 오는 도중 무용담을 선보이며 아크르 일행의 여행에 동행하고 싶다고 알리고, 모두와 재회의 축배를 올린다
STORY 2. 그녀의 과거- 마리나는 아르크에게 경비 관리를 전수한다. 원래 있었던 세계에서 경리를 했던 과거가 있었다. 아르크가 돌아가고 싶냐고 물어보지만, 자신의 여행은 끝나지 않았다고 말한다
STORY 3. 새벽의 칼날- 보물 별의 눈물로 인해 자신의 공포나 동경이 구체화한 환상에 둘러싸이는 아르크 일행. 마리나는 칼날로 환상을 베고, 세 사람은 무사히 별을 보는 마을로 돌아간다","스토리와 선장복 안에 입은 블라우스 그리고 캐릭터 에피소드에서 나오는 회계 실력이나 신주쿠의 환각 등등으로 알 수 있지만, 원래는 일본의 평범한 OL이었다. 무슨 연유인지는 모르겠지만 3장의 주 무대로 세계를 건너고 해적이 된 것으로 보인다. 풀네임은 '마미야 마리나'.일본 서버 초창기에 족제비 사건에 의해 간접 너프를 당했다. 미궁 아이템 프로메테우스의 검이 일정 플립에 스킬 게이지를 회복시켜주는 무기인데, 마리나 특성상 스킬게이지 회복을 빠르게 할 수 있었다. 하지만 풍속 활에 횟수제한이 생기는 너프와 함께 이 검도 횟수제한이 생겨버렸다."
1699002913-8,https://namu.wiki/w/%EB%A7%88%EB%A6%AC%EB%82%98(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/%EC%88%98%EC%98%81%EB%B3%B5,"한 여름의 여자 해적
마리나(マリーナ)
(CV. 이토 시즈카)
","나한테 다 맡겨!
붉은 칼날의 이름을 걸고
최고의 여름으로 만.들.어 줄.게♡","바캉스가 끝나도 우리의 여행은 계속 이어질 거니까,
다음에 어디 갈지 지금부터 생각해 두라고?
또 대모험이 될 테니까!","한 여름의 여자 해적
마리나(マリーナ)
(CV. 이토 시즈카)
종족: 인간   성별: 여성   공격타입: 검사   클래스: 어태커   속성: 수속성   레어도★4"," 네이키드 러시
가장 가까운 적에게 빠르게 접근하여 칼로 벤 후, 눈앞의 적을 향해 로켓 런처를 발사해 명중한 적에게 수   속성: 대미지 / 자신에게 연속 공격 효과","출신 캐릭터 스토리
신주쿠구
수영복으로 갈아입은 해적단 ""붉은 칼날""의 선장. 침착하지 못하고 난폭하며 매력이 없다? 남자들이 자신을 지키기 위해 내뱉은 거짓말이 지금 들통나고 있다.
STORY 1. 먼 곳으로 가자- 인공섬 리빌드랜드에서 바캉스를 하자고 아르크 일행을 초대하러 온 마리나는, 스텔라의 수영복 차림을 보고 싶다며 수영복 구입을 제안한다. 스텔라는 천의 면적이 심히 걱정되는 의상에 저항감을 나타내지만, 다수결에 따라 첫 수영복 시착에 도전한다.
STORY 2. 보물을 손에- 마리나가 루카가 알려준 가게에서 식사를 즐기고 있자, 요전에 토벌한 해적이 나타나 승부를 도전한다. 마시기 대결에서 승리한 마리나는, 해변에서 바람을 쐬며 루카의 질문에 자신의 생각을 말한다.
STORY 3. 또 모험으로- 바캉스에 초대받지 못해 날뛰는 아멜리아에게 데이트를 청하는 마리나. 아르크와 스텔라도 동행한 카페 데이트를 마치고 바다로 돌아가는 아멜리아를 배웅하자, 마리나는 ""이런 날들이 앞으로도 기다린다면, 분명 앞으로 나아갈 수 있을 거야""라며 미소 짓는다.","특이 사항으로, 보통 한정 캐릭터는 원본보다 등급이 올라가거나 같은 등급을 유지하는데 반해, 수영복 마리나는 5성인 원본 마리나에서 오히려 1등급이 더 내려가 4성이 됐다. 대양의 유산 스토리상 핵심 캐릭터에 배포캐다 보니 4성으로 책정된 것 같다."
1699002916-9,https://namu.wiki/w/%EB%A7%88%EB%A6%AC%EB%82%98(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/2%EC%A3%BC%EB%85%84,"별의 선도자
마리나(マリーナ)
(CV. 이토 시즈카)
","우주 해적, 마리나 님의 등장~!
...어때? 우주는 아직 힘들지만.
뭐, 갈 수 있는 데까지 가볼까!","뭐, 여러 세상을 구해 왔으니까
그렇게 부담을 짊어질 필요 없어.
하지만... 그러고 싶은 거지?
그거면 됐어! 다들 기세 좋게 가자!","별의 선도자
마리나(マリーナ)
(CV. 이토 시즈카)
종족: 인간   성별: 여성   공격타입: 검사   클래스: 어태커   속성: 화속성   레어도★5"," 시스템 스타워커
전방에 레이저포를 일제 사격하며 폭풍과 함께 베어내며, 명중한 적에게 화   속성: 대미지 / 화   속성: 캐릭터에게 스킬 대미지 상승 효과","출신 캐릭터 스토리
신주쿠구
도쿄 신주쿠에서 이계로 흘러가, 일곱 바다와 수많은 별을 건넌 여해적. 그런 그녀가 본 온갖 보물 중에, 유달리 강한 빛을 내뿜던 보석 두 개...... 그 반짝임과 함께하기 위해, 해적은 새로운 힘을 손에 넣었다.
STORY 1. -- 
STORY 2. -- 
STORY 3. --",
1699002910-7,https://namu.wiki/w/%EB%A7%88%EB%A6%AC%EC%95%88%EB%84%A4,"전투 메이드
마리안네(マリアンネ)
(CV. 야마모토 노조미)
","경호원 메이드, 마리안네.
지금부터 파견 임무를 수행한다.
주인님, 명령을.","병사가 아닌 메이드로서……
주인님을 돕겠다고 맹세하지.
주인님, 주문을.","전투 메이드
마리안네(マリアンネ)
(CV. 야마모토 노조미)
종족: 인간   성별: 여성   공격타입: 사격   클래스: 재머   속성: 암속성   레어도★4"," 이레이즈 버스터
가장 가까운 적을 향해 가느다란 빔을 연사하여 명중한 적에게 암   속성: 대미지 [콤보 수에 따라 대미지 상승] + 암속성의 내성 하락 효과","출신 캐릭터 스토리
흔들림의 도시
팔페브라 마을의 메이드 술집에서 일하는 파견 메이드. 집안일부터 모험까지 폭넓게 대응하며 주인님의 희망을 이루어준다. 어딘가의 군대 출신인 듯하다.
STORY 1. 전투 메이드 마리안네- 메이드 술집에 간 아르크 일행은 군인 스타일의 메이드 마리안네와 만난다. 그 실력과 성품을 보고, 새로 고용하기로 결정한다
STORY 2. 차가운 납을 안고- 동료 메이드가 모습을 감췄다. 마리안네는 남겨진 상황으로 유괴라고 단정했다. 자신의 과거와 구출하겠다는 결의를 아르크 일행에게 알린다
STORY 3. 내일도 일이 기다려- 행복해질 자격이 없다며 마리안네는 일행들에게 작별을 고하지만, 구출된 동료 메이드의 따뜻한 말에 옆에 있고 싶다며 진심을 전한다",
